t,qos,model,source_file
109,0.9265729188919068,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
110,0.9251325726509094,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
111,0.9258344173431396,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
112,0.923774003982544,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
113,0.9244780540466307,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
114,0.9212751388549804,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
115,0.9223565459251404,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
116,0.9196968674659728,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
117,0.9189441800117492,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
118,0.9204041957855223,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
119,0.9185526967048644,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
120,0.9193143248558044,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
121,0.9107661843299866,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
122,0.9108005166053772,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
123,0.9191007018089294,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
124,0.918565034866333,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
125,0.9156967997550964,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
126,0.9188616275787354,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
127,0.9162448048591614,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
128,0.9161340594291688,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
129,0.9190770983695984,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
130,0.910798192024231,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
131,0.9111679196357728,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
132,0.910996675491333,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
133,0.9122883677482604,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
134,0.9128377437591552,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
135,0.9126269817352296,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
136,0.913305938243866,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
137,0.9130008220672609,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
138,0.9134998321533204,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
139,0.9119694232940674,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
140,0.911343514919281,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
141,0.9113786220550536,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
142,0.9140470027923584,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
143,0.9196422696113586,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
144,0.9192216396331788,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
145,0.9198856353759766,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
146,0.9203668832778932,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
147,0.9206727147102356,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
148,0.922425389289856,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
149,0.9303730130195618,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
150,0.9311501383781432,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
151,0.9328052997589112,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
152,0.9352706670761108,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
153,0.9356563091278076,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
154,0.9351572394371032,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
155,0.9352985620498656,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
156,0.9348692893981934,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
157,0.9347221851348876,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
158,0.9297435283660888,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
159,0.931263029575348,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
160,0.927872121334076,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
161,0.9340530633926392,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
162,0.9332592487335204,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
163,0.934416890144348,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
164,0.9270460605621338,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
165,0.9253440499305724,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
166,0.9219245910644532,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
167,0.921190083026886,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
168,0.9325937032699584,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
169,0.9247862696647644,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
170,0.9258036017417908,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
171,0.9341759085655212,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
172,0.9343658089637756,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
173,0.9299519658088684,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
174,0.9298391938209534,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
175,0.934295654296875,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
176,0.9293650388717652,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
177,0.9297340512275696,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
178,0.9289721250534058,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
179,0.925834059715271,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
180,0.931490421295166,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
181,0.9352262616157532,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
182,0.9357892870903016,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
183,0.933826506137848,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
184,0.9350466728210448,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
185,0.93573659658432,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
186,0.9325105547904968,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
187,0.9341484308242798,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
188,0.9357433319091796,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
189,0.9298012852668762,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
190,0.9269601702690125,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
191,0.9274559617042542,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
192,0.920602023601532,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
193,0.9190796613693236,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
194,0.91217041015625,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
195,0.9164646863937378,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
196,0.91709965467453,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
197,0.9135331511497498,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
198,0.9190451502799988,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
199,0.9193757176399232,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
200,0.9202762842178344,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
201,0.9196261763572692,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
202,0.9218696355819702,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
203,0.9272915720939636,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
204,0.9280734062194824,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
205,0.9238629341125488,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
206,0.9267554879188538,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
207,0.9218053221702576,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
208,0.9209274649620056,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
209,0.9231146574020386,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
210,0.9226132035255432,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
211,0.9206480383872986,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
212,0.9200529456138612,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
213,0.9204691052436828,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
214,0.9207836985588074,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
215,0.9197434186935424,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
216,0.9195508360862732,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
217,0.918889582157135,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
218,0.9191855788230896,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
219,0.9194350838661194,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
220,0.9205532073974608,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
221,0.919761061668396,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
222,0.921210765838623,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
223,0.9197341799736024,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
224,0.9185453057289124,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
225,0.9146297574043274,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
226,0.9175373315811156,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
227,0.9170510172843932,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
228,0.9163336753845216,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
229,0.9193881154060364,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
230,0.9187530875205994,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
231,0.914260983467102,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
232,0.9111091494560242,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
233,0.9113965630531312,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
234,0.9114519953727722,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
235,0.9115530848503112,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
236,0.9115105271339417,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
237,0.9119719862937928,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
238,0.9113654494285583,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
239,0.9194355607032776,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
240,0.9196165204048156,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
241,0.920146644115448,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
242,0.9204872846603394,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
243,0.920837104320526,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
244,0.919569492340088,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
245,0.920201063156128,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
246,0.9248831868171692,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
247,0.927300214767456,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
248,0.9295238256454468,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
249,0.930243968963623,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
250,0.9330320358276368,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
251,0.9337726831436156,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
252,0.9344395995140076,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
253,0.9342710375785828,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
254,0.9359058141708374,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
255,0.9347937107086182,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
256,0.933706283569336,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
257,0.9351184368133544,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
258,0.9308375716209412,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
259,0.9343644380569458,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
260,0.9322159886360168,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
261,0.920611560344696,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
262,0.9237834215164183,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
263,0.9212493300437928,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
264,0.9208359122276306,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
265,0.9205697774887084,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
266,0.9181896448135376,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
267,0.9156204462051392,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
268,0.9212117195129396,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
269,0.9212648868560792,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
270,0.9205663800239564,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
271,0.927423894405365,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
272,0.9333477020263672,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
273,0.93427973985672,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
274,0.9341214299201964,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
275,0.9358788728713988,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
276,0.934639573097229,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
277,0.9358037114143372,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
278,0.9356993436813354,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
279,0.9319086074829102,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
280,0.9291860461235046,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
281,0.9270796179771424,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
282,0.9282414317131042,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
283,0.9241458177566528,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
284,0.925425350666046,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
285,0.9229517579078674,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
286,0.924124836921692,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
287,0.9208411574363708,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
288,0.9212255477905272,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
289,0.9206928014755248,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
290,0.9213479161262512,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
291,0.9222396016120912,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
292,0.9208574295043944,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
293,0.920305073261261,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
294,0.9190265536308287,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
295,0.918889582157135,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
296,0.9206865429878236,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
297,0.920097291469574,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
298,0.9207839965820312,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
299,0.9198132157325744,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
300,0.91914165019989,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
301,0.9189075231552124,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
302,0.9195744395256042,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
303,0.9189330339431764,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
304,0.9201713800430298,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
305,0.919398844242096,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
306,0.918046772480011,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
307,0.9187750220298768,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
308,0.9204282164573668,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
309,0.919788897037506,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
310,0.918910562992096,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
311,0.9191758036613464,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
312,0.9185123443603516,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
313,0.9195168614387512,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
314,0.919709861278534,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
315,0.9192020297050476,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
316,0.9192611575126648,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
317,0.9197595119476318,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
318,0.920660138130188,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
319,0.9207659363746644,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
320,0.919890522956848,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
321,0.9199341535568236,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
322,0.9128167033195496,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
323,0.91448175907135,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
324,0.9112166166305542,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
325,0.9109365940093994,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
326,0.9111499786376952,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
327,0.9114214777946472,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
328,0.9109289050102234,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
329,0.9115145802497864,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
330,0.9114270210266112,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
331,0.9107346534729004,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
332,0.9108691811561584,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
333,0.910609006881714,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
334,0.9158188104629515,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
335,0.9215270280838012,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
336,0.9200800061225892,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
337,0.9203081727027892,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
338,0.9209339022636414,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
339,0.9227170944213868,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
340,0.9284853339195251,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
341,0.9311304688453674,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
342,0.9313233494758606,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
343,0.9358057379722596,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
344,0.9357067942619324,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
345,0.9356167912483216,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
346,0.9350061416625975,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
347,0.9356807470321656,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
348,0.9343497157096864,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
349,0.9318170547485352,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
350,0.9293407201766968,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
351,0.9291728138923644,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
352,0.9282963871955872,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
353,0.9213598966598512,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
354,0.923226237297058,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
355,0.922562837600708,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
356,0.924950361251831,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
357,0.9223613142967224,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
358,0.9210193157196044,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
359,0.9262060523033142,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
360,0.9276890754699708,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
361,0.927332639694214,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
362,0.9339658617973328,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
363,0.934190571308136,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
364,0.9328012466430664,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
365,0.9351601600646972,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
366,0.935349702835083,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
367,0.9355255365371704,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
368,0.935697853565216,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
369,0.9331335425376892,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
370,0.9318748116493224,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
371,0.9224953055381776,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
372,0.92008638381958,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
373,0.9351150393486024,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
374,0.9343196749687196,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
375,0.933439075946808,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
376,0.9293646216392516,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
377,0.9330329298973083,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
378,0.935868203639984,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
379,0.9352702498435974,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
380,0.9307246804237366,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
381,0.933904767036438,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
382,0.9358060359954834,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
383,0.9342445731163024,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
384,0.9274662137031556,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
385,0.9212148189544678,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
386,0.9206568002700806,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
387,0.9200312495231628,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
388,0.919460654258728,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
389,0.920373260974884,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
390,0.9204961657524108,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
391,0.9249330759048462,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
392,0.9212101101875304,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
393,0.9257747530937196,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
394,0.9257771372795104,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
395,0.928359866142273,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
396,0.925684094429016,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
397,0.9292089343070984,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
398,0.928746223449707,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
399,0.92638897895813,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
400,0.9297550916671752,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
